"CYP51A1","HS3ST1","SLC25A13","AASS","CHDH","AGPS","MRI1","HEXB","GALC","OAT","PFKP","ASNS","PLD1","PGM1","AKR1B1","SMOX","CERS4","PHGDH","XYLB","PTGS1","PLA2G3","CERK","NME3","NME4","SLC7A5","XYLT1","FAH","SQLE","GALK1","ALDOC","AADAT","SC5D","CHPT1","ENO2","GNPDA1","HGD","DHCR24","AGMAT","B4GALT2","B4GALT6","GDA","PPP1R3C","EPHX2","CHST3","PFKFB2","CHPF","HS3ST3B1","NT5C","ASL","SGPP1","IDUA","MPST","IVD","DCTD","CDO1","GAMT","ASS1","BHMT2","PSAT1","GLUL","HS6ST1","PAOX","QDPR","HK1","ST3GAL2","CBR1","HK2","ALDH4A1","CBS","GYG1","ALDH7A1","CRYL1","GPT2","CKB","TK2","ENTPD3","CERS6","HPSE","PC","CHST2","GPX2","B3GNT3","SLC36A4","NQO1","SGSH","PYCR1","NAT8L"
4.950001749,0.495695163,4.578334949,1.678071905,1.263034406,5.644433152,4.401220862,5.828072998,1.914564523,5.708463165,6.74443023,5.615887074,1.831877241,6.430285273,7.319672121,2.704871964,2.695993813,7.447744482,2.508428653,1.333423734,0.014355293,3.49057013,5.474111514,7.265193076,5.013908845,0.565597176,5.682573297,6.821965266,4.87282876,0.748461233,2.827819025,4.319039816,3.92314918,4.450221496,5.257764969,1.14404637,8.583722152,2.201633861,5.292413668,2.319039816,3.001802243,1.339137385,2.550900665,4.456806149,3.211012193,6.258141996,1.15704371,5.452529545,5.729280846,2.272023189,2.801158656,3.928844037,5.022367813,7.184776185,1.286881148,4.163498732,7.831053839,0.575312331,7.441865217,7.349436052,4.303050085,2.443606651,5.233044401,5.239932613,3.568032105,6.787771993,4.460742564,2.555816155,6.333781501,4.814037648,5.256633295,2.321928095,4.624100895,6.447413892,3.462052319,0.333423734,3.804260116,3.058316496,3.35473424,2.837943242,0.378511623,3.061776198,2.46727948,7.759821621,4.906890596,6.654063133,1.163498732
4.763411574,0.687060688,2.533563348,2.220329955,0.111031312,5.695993813,3.142413438,7.925584109,1.269033146,7.166414183,6.848497755,6.001126665,2.6622055,6.06436554,7.842224613,4.34978987,3.549669171,7.81653571,3.334854269,0.201633861,0.014355293,6.219942914,3.835924074,6.791814071,7.288635409,0.124328135,6.574101508,6.394719913,4.72628629,3.785550552,3.121015401,4.106850796,6.275379596,6.588114949,6.104965605,0.432959407,6.862079387,0,5.176721693,4.19298317,0.22650853,0.163498732,2.056583528,3.749534268,3.100977648,5.763411574,0.084064265,5.585863903,5.455820365,3.111031312,2.641546029,4.063502942,5.323730338,6.51696066,0.070389328,4.56193706,2.204766751,0.111031312,6.921602947,5.686220365,3.303050085,0.933572638,6.069100632,6.308156975,4.277984747,7.50406418,5.667608326,3.835924074,4.160274831,5.509695842,6.517748114,3.66448284,3.892391026,5.693208149,2.241840184,0,0.765534746,1.589763487,4.008988783,3.283921772,1.292781749,0.35614381,3.412781525,10.23673177,4.258518925,6.949067966,2.097610797
6.129076903,1.811471031,4.809414444,0.028569152,3.967168608,4.189824559,3.925049965,7.312610723,1.687060688,4.799087306,5.290571851,4.484138131,3.087462841,3.237257771,0.757023247,3.983677695,0.111031312,1.516015147,2.691534165,0.163498732,0.028569152,2.935459748,4.085764554,4.98230913,4.781884235,1.350497247,3.077242999,5.654206378,2.698218478,2.684818738,2.629939409,4.336283388,3.228049048,0.831877241,5.768449015,3.35614381,6.524189078,3.760220946,4.6622055,1.678071905,5.14363831,0.014355293,4.915998852,0.028569152,3.351910961,6.191602128,0.028569152,5.964860664,5.981167667,2.189033824,3.451540833,5.390254956,4.568032105,6.332886917,0.014355293,0.163498732,9.701982161,0,4.874305166,6.578334949,1.799087306,0.263034406,5.101818134,0.831877241,2.477677328,5.566510756,4.567423758,3.152183419,0.526068812,4.965784285,5.708187236,6.447083226,4.390942773,3.932628157,2.750606505,0.014355293,4.647890091,2.021479727,2.229587923,0.014355293,9.754052368,5.297558281,2.384049807,7.876578337,3.347665656,6.313790025,0
4.465974465,0.014355293,4.20867332,2.028569152,0.176322773,5.511594542,5.060479781,6.332528928,3.339137385,5.026357447,7.466790238,4.185073638,3.181102551,6.260402093,7.104755987,6.096978636,0.5360529,5.165510018,3.122672719,1.782408565,0.028569152,5.133810091,5.356495988,7.194067347,6.749668341,0.695993813,5.960233672,5.571373436,5.135042286,5.174326515,2.948600847,5.081936082,4.550900665,7.708256223,5.21800615,0.070389328,4.905447179,2.495695163,5.168722254,3.390942773,1.632268215,1.748461233,0.790772038,2.375734539,2.364572432,5.411765185,2.372952098,5.931446685,4.752748591,4.093391153,2.761285273,4.171527106,5.089159132,6.838447593,3.434294618,4.305240966,3.628773595,0.028569152,5.809671678,1.956056652,3.09592442,1.137503524,5.265661925,6.096557042,5.244506551,7.591484946,4.316869805,2.653060017,3.901108243,5.778734244,5.310703657,3.737686761,4.787118983,6.115615931,4.168321116,0.014355293,3.670160514,1.292781749,3.09592442,2.440952198,0.704871964,1.14404637,5.223808659,9.453579309,4.588564737,5.079804755,0.23878686
5.96208625,0.464668267,5.999098034,3.777156666,1.09085343,5.622930351,4.872336288,8.203445892,3.931683057,6.806710718,5.658782734,4.063502942,3.566815154,5.730639956,6.807870078,4.294988268,4.51412226,2.891419187,5.107687869,0.163498732,0,5.259649121,5.849749117,7.738362528,8.500045141,3.153805336,6.137708437,5.497931652,4.022367813,5.407012774,4.272769732,4.896271849,5.260778432,4.912649865,6.119356177,0.042644337,1.438292852,0.014355293,5.02989455,5.796753477,0.23878686,0.163498732,0.411426246,3.825785627,3.676944359,8.119563684,0.070389328,5.526381863,4.173127433,2.837943242,2.608809243,3.787641414,5.595742339,5.982993575,0,4.904965719,0.722466024,0.378511623,5.806066226,3.830863757,3.705977902,2.518535139,6.682994584,6.540399306,4.146492307,7.623223076,6.087038457,3.343407822,3.685940148,5.107269394,6.143230135,4.847495884,4.058316496,3.545968369,3.523561956,0.042644337,4.00270252,2.017921908,4.56193706,2.969012308,1.443606651,0.189033824,1.887525271,9.981567282,3.960697039,5.93239194,2.582556003
6.30487605,1.207892852,5.239550797,0.189033824,2.211012193,6.207307223,5.117695043,7.401903472,3.995484519,6.700717133,7.058424737,5.956289027,2.582556003,3.671293372,2.22342255,3.160274831,2.003602237,6.023698917,2.90303827,0.713695815,0,3.754887502,2.204766751,6.715069679,7.629138013,1.263034406,4.459431619,6.914205719,4.687060688,4.194559886,3.482848283,6.558114539,5.73470962,5.124741692,6.16470584,0.98550043,6.102028179,3.053111336,5.3323499,2.451540833,8.915192218,0.163498732,3.593353771,3.830863757,4.242602506,6.489767697,0.070389328,5.960001932,5.053545818,4.095080492,4.228049048,3.87774425,5.702103407,6.832383717,0.042644337,3.008988783,6.952217065,0.111031312,6.525442506,7.049521865,3.956056652,2.411426246,5.464994927,5.081083929,3.139142019,6.951168129,2.250961574,3.602884409,3.313245852,4.27351589,6.946613905,2.22650853,4.162693432,6.779916297,2.912649865,0.070389328,4.289834465,2.742006211,1.769771739,0.097610797,3.382667253,3.777156666,2.321928095,9.444207373,3.263034406,6.621758857,1.883620816
6.222650022,1.298658316,4.685940148,2.367371066,3.021479727,5.373648211,4.751142325,4.990501111,3.817623258,6.362820526,7.659567835,7.324450605,1.475084883,5.269781238,7.695645899,2.744161096,4.498250868,8.678635348,3.051372102,3.438292852,0.613531653,5.521992956,4.262282806,6.790772038,4.739308071,3.307428525,2.480265122,6.601399391,4.519793486,1.269033146,3.218781168,5.9795681,3.675815931,8.995286644,4.424250286,0.275007047,8.356980091,0.389566812,6.934752371,3.671293372,0.042644337,2.49057013,4.917909074,3.058316496,4.205548911,4.989593185,1.963474124,5.117695043,3.444932049,3.600507645,2.715893371,5.209063395,4.906409617,5.784765696,2.604071324,6.314515271,5.506525779,0.214124805,6.250014115,7.993164846,4.804260116,1.843983844,4.574101508,7.22660486,3.066950244,5.275007047,3.875780063,2.963474124,6.014801602,2.241840184,0.214124805,3.054848477,4.537917249,8.100714895,3.261530815,0.056583528,5.317593505,2.032100843,3.003602237,1.244887059,4.307428525,0.150559677,4.697662633,2.427606173,3.49441561,6.685940148,1.632268215
6.84962403,0.50589093,5.896514054,3.001802243,1.077242999,5.490249211,4.211012193,6.940988899,5.762614579,5.432625411,7.823303543,5.944858446,3.078951341,4.801676029,5.851998837,3.452858965,0.176322773,6.936048964,2.22342255,1.350497247,0.028569152,5.815063017,6.301587647,5.687060688,9.014355293,0.250961574,3.509695842,6.427103287,3.82374936,1.608809243,1.521050737,5.854245054,4.14974712,3.313245852,3.760220946,0.98550043,8.157296402,0.555816155,5.285402219,0.333423734,3.388189537,2.244887059,1.169925001,3.155425432,4.835924074,6.894332742,0,5.132988043,4.939696741,3.67468662,3.221877081,4.206330648,4.870857864,5.196134881,0.042644337,3.109360559,4.143230135,0.275007047,5.178714641,9.153425363,3.718087584,0.86393845,2.715893371,2.837943242,1.10433666,6.782670659,3.969933275,2.825785627,0.310340121,4.077242999,5.730639956,3.7473874,3.35473424,5.928607199,2.961623328,0.014355293,3.436961338,2.350497247,3.300123725,0.097610797,2.965322548,4.698774109,2.111031312,7.534186139,2.82984956,6.13442632,0.555816155
4.845490051,1.63691458,3.559491813,1.89917563,0.275007047,5.237640195,3.512226887,7.446421667,2.430285273,7.515542158,6.769639521,5.497931652,2.937344392,5.480265122,6.328585177,3.454175893,3.575312331,5.266411766,1.182692298,5.359661722,0,4.386810946,4.883132016,4.397118409,9.405694603,0.014355293,4.95419631,6.272396509,2.765534746,6.482686971,1.565597176,5.217618485,3.347665656,5.569855608,5.522934561,0.333423734,7.015136244,1,5.658211483,0.90303827,1.411426246,0.815575429,0.632268215,2.813524689,2.675815931,5.941106311,1.495695163,5.017031081,4.716442237,3.509695842,1.550900665,4.770300489,4.623515741,6.414304695,0.014355293,2.229587923,6.607182337,0,5.537296067,7.460742564,4.951867504,1.169925001,4.008092421,6.33467553,3.438292852,6.739173031,3.327687364,3.766595162,3.232660757,5.794155898,4.437627248,2.289834465,4.09592442,5.367371066,1.799087306,1.22650853,3.495695163,3.252476214,4.176322773,2.22650853,6.872089989,3.641546029,2.942983598,8.110248388,3.408711861,4.244887059,0.879705766
6.157650097,1.14404637,4.831370588,0.286881148,3.212569339,5.047887329,3.804260116,7.834723855,2.304511042,6.63343121,3.678071905,5.783980414,2.942983598,3.890446693,1.321928095,1.735522177,0.028569152,5.213347282,2.063502942,0.298658316,0.014355293,3.869871406,4.733896605,5.548128324,6.658925511,3.181102551,4.084064265,5.526068812,3.780310099,3.331991778,2.424922088,5.999774561,5.054414388,0.97819563,5.711770204,3.85698569,6.077883864,3.800123353,4.564987801,1.097610797,4.242602506,0.014355293,4.35473424,0.214124805,2.653060017,4.776630423,0.124328135,5.477353527,5.348374075,2.087462841,2.384049807,5.231893162,4.782408565,5.901108243,0.056583528,1.201633861,7.865856969,0.014355293,6.706254254,6.258707352,3.486714373,0.367371066,5.260402093,4.509695842,1.580145484,5.496334513,3.228049048,4.363171077,1.773996325,4.474436043,5.221490455,6.477839201,4.586764743,3.451540833,2.392317423,0.042644337,5.637494325,0.333423734,2.350497247,0.028569152,9.291101614,5.306699707,2.821710215,8.340606774,2.904965719,6.02657877,0.028569152
5.514437914,1.879705766,5.550900665,0.028569152,2.087462841,4.319762428,4.277984747,6.868884273,2.952333566,6.512542955,6.771753554,5.071676874,2.253989266,6.493935486,10.39070637,4.560714954,4.263034406,5.816087659,2.341985747,0.815575429,2.247927513,4.032100843,4.63343121,4.863442934,6.216066783,0.028569152,4.690417096,6.987093437,6.641835002,4.001802243,0.50589093,4.393004257,4.19298317,3.545968369,6.256633295,6.841344192,8.096767855,0.056583528,4.8928767,1.077242999,4.458775699,0.028569152,2.613531653,4.09592442,2.386810946,5.890933022,0.097610797,5.053545818,5.117695043,4.871350841,1.613531653,5.872336288,4.816599707,5.049195106,0.028569152,5.307064162,7.964976149,0,8.750472519,7.260590275,6.211401637,1.879705766,4.583759754,6.001126665,2.939226578,6.504779271,2.440952198,3.480265122,5.304145941,5.188638295,6.213930464,5.084064265,3.450221496,4.108524457,2.419538892,0.214124805,2.587364991,1.59454855,2.217230716,2.809414444,3.028569152,0.250961574,3.528571319,8.601399391,4.39848719,5.972003304,2.790772038
5.64096791,0.014355293,3.925999419,2.989139007,0,4.135042286,4.337711092,7.435461914,0.176322773,5.909293086,7.870488022,4.894817763,2.523561956,4.837943242,7.837880186,5.595145568,0.286881148,5.718361626,2.350497247,0.150559677,0,5.673839056,3.451540833,7.677085351,2.992768431,0.948600847,6.101187815,5.319401167,4.974988112,0.831877241,3.19061486,3.973611276,4.565597176,6.276496666,6.268846063,0.084064265,7.319852729,0.028569152,5.986865972,3.458119481,0.028569152,0,0.084064265,2.889473543,1.584962501,7.123811021,2.430285273,5.66732447,6.148934105,2.805292456,2.422233001,4.354028938,4.322649262,6.539624122,1.799087306,6.369640965,0.526068812,0.097610797,5.536985376,0.575312331,4.008988783,0.98550043,6.361943774,7.598648071,3.98458935,7.654277995,3.864928972,3.56193706,3.746312766,5.6622055,4.772413555,3.850999395,3.584962501,2.553360503,3.959770155,0,2.996388746,1.257010618,3.772941338,2.229587923,0.378511623,0.014355293,3.539779192,7.394462695,4.864433796,5.918863237,0.150559677
5.955591792,0.378511623,5.371558863,1.14404637,2.286881148,4.359661722,4.375039431,5.76897825,4.141596278,6.683275373,5.276124405,7.146492307,2.298658316,6.124741692,6.620733018,3.488000771,7.334764902,8.144352339,2.13422094,5.794415866,3.857980995,5.256633295,6.201829866,8.037766567,6.581501897,0.286881148,3.624100895,7.761484747,4.629939409,0.970853654,1.959770155,6.008988783,3.94016675,3.996388746,4.445594291,1.35614381,9.329370305,2.201633861,5.888256181,2.339137385,2.257010618,0.344828497,3.785550552,0.879705766,2.935459748,7.243554843,0.22650853,4.721919446,4.191404729,3.119356177,2.182692298,4.726831217,5.300855871,4.761285273,0.084064265,3.925049965,8.956114749,0.59454855,8.149289855,9.460435418,6.958146674,2.44625623,4.308156975,5.569551851,4.369466484,6.019034669,3.544732656,3.491853096,7.677014857,3.830863757,6.29038754,4.06608919,5.431288654,6.430285273,4.231125158,1.124328135,3.678071905,2.565597176,3.913607512,3.152183419,0.555816155,5.432625411,4.268284667,5.588564737,5.13422094,7.15157473,2.587364991
5.108524457,0,3.659924558,2.350497247,0.925999419,4.867402306,0.111031312,6.236301267,0.757023247,6.013908845,8.675039625,4.711494907,1.042644337,5.316145742,7.615666416,1.682573297,4.418189948,7.55197736,2.577730931,0.443606651,0,4.164303583,5.047887329,8.131291087,6.390598906,0.056583528,4.359661722,6.229395653,5.205939832,0.782408565,2.901108243,1.23878686,5.18070484,7.19908337,5.14363831,0.321928095,8.319401167,2.09085343,5.102658131,2.295723025,2.994579724,0.344828497,1.963474124,4.731726323,1.169925001,3.880685525,2.56315813,6.264911693,5.093813673,3.889473543,1.454175893,5.428276414,4.638073837,6.703211467,0,5.80503444,4.101818134,0.35614381,6.405481882,0.5360529,4.580145484,2.070389328,5.384395238,6.507953169,4.021479727,6.999098034,3.390942773,3.410069692,6.72492307,3.890446693,5.770829046,0.970853654,5.095502518,7.782211963,3.168321116,0.014355293,3.765534746,2.3305584,3.033863452,0.678071905,0.5360529,0.98550043,4.695993813,7.242316682,3.282439805,6.282069075,2.301587647
3.341985747,1.510961919,3.432959407,0.042644337,1.03562391,2.794935663,4.399854674,6.124534929,1.232660757,3.455491621,5.046141782,4.948133578,2.077242999,4.164303583,6.12742693,3.3305584,3.361768359,5.406332578,0.40053793,0.042644337,0.014355293,2.49057013,5.560103513,6.15157473,3.722466024,0.014355293,3.085764554,3.828834649,3.215678597,0.879705766,1.232660757,3.442280035,2.003602237,7.049412953,4.351910961,3.771885579,5.259272487,0.084064265,3.047887329,0.028569152,6.757956641,0.028569152,1.201633861,1.851998837,1.803227036,3.360364277,0.084064265,5.6923714,4.904965719,3.214124805,2.163498732,4.275752049,4.430954271,4.380590934,0.042644337,3.212569339,2.961623328,3.713695815,7.407097775,3.669026766,4.583158004,0.941106311,2.572889668,3.819668183,0.839959587,5.993900756,3.221877081,0.895302621,6.697662633,3.6622055,5.883865155,4.0721058,3.323370069,5.97384084,2.666756592,1.275007047,1.855989697,2.198494154,2.381283373,2.370164281,9.003489803,0.310340121,1.40599236,6.884964165,3.7473874,4.702103407,0.584962501
5.010779839,1.646162657,5.151777655,0.042644337,3.401903472,5.275379596,4.442943496,6.459923363,0.028569152,5.313245852,6.126601235,5.265661925,2.680324357,4.160274831,1.427606173,3.845991771,0.028569152,6.615298579,2.994579724,0.367371066,0.014355293,0.23878686,5.173527238,5.491532462,5.493775408,3.217230716,4.305970521,5.195347598,5.013015536,2.720278465,3.683696454,5.815575429,5.224580566,3.883620816,5.575614878,4.482848283,5.444932049,3.037382222,4.709842019,1.580145484,4.896756218,0.028569152,2.40599236,1.641546029,3.480265122,4.923624611,0,7.212763864,6.28373661,4.177120503,3.434294618,3.925049965,4.834407842,5.605257263,0.014355293,3.932628157,8.369946255,0.070389328,4.788685711,7.14689956,2.319039816,0.163498732,4.654206378,3.673556424,2.307428525,6.071891353,4.683134985,3.047887329,2.59454855,3.906890596,5.927659461,4.294253136,4.876762491,5.411765185,2.381283373,0.298658316,4.13093087,2.786596362,2.596935142,0.028569152,10.5131354,4.652486495,2.435628594,8.701410436,4.394376945,5.713145902,0.992768431
6.131754091,1.150559677,4.752748591,0.918386234,1.50589093,5.587964989,4.008092421,6.955243048,1.769771739,6.48123435,6.825404046,6.013908845,3.794935663,5.687620632,6.697245609,4.123500664,5.131342539,7.618972739,1.659924558,1.232660757,0,4.130107179,4.848497755,6.147510225,8.611836316,0.014355293,4.449561375,6.075104722,3.051372102,6.42609699,2.283921772,6.062208078,3.618238656,3.958842675,5.116863758,0.070389328,7.104126951,0.739848103,4.965784285,1.207892852,5.777419716,2.62058641,2.871843649,3.517275693,3.056583528,5.573798644,2.518535139,5.617651119,3.813524689,4.796493929,1.757023247,4.891905188,1.432959407,5.649328041,1.23878686,4.708739041,9.088178707,0.042644337,6.842098871,7.208770848,4.529196268,1.632268215,3.161887682,6.175724185,1.799087306,6.990614562,4.747924416,2.750606505,5.04745114,4.94204526,5.965091625,3.785550552,3.305970521,7.242507238,2.518535139,0.443606651,3.882643049,3.857980995,3.751677946,3.941106311,8.197511592,3.377123749,2.12763328,7.531771325,3.979110755,5.631395354,1.333423734
5.770036139,0.163498732,4.788685711,1.35614381,0.042644337,3.981852653,4.256255873,5.075532631,3.102658131,4.678635348,6.732540561,7.131651214,1.459431619,5.132576843,8.35974956,0.333423734,4.074676686,8.00320868,0,0.933572638,0.014355293,4.11353382,4.043519494,7.340117144,6.726558779,2.344828497,4.3305584,6.209258394,5.020146573,6.670018844,0,4.321928095,5.966707314,0.731183242,4.773996325,0.111031312,4.744161096,0.992768431,4.413458688,1.752748591,0.084064265,0.028569152,0.014355293,0.028569152,2.378511623,3.547203025,0,5.144454314,5.587364991,2.769771739,1.944858446,5.675251386,4.90014226,6.226893814,0.014355293,5.385431037,3.714795011,0.124328135,5.721372659,6.328046556,3.411426246,1.263034406,5.018812186,4.177120503,3.767654798,2.032100843,5.422905743,3.195347598,5.161887682,5.71781349,0.22650853,1.992768431,5.223036338,0.98550043,0.941106311,0.014355293,0.056583528,0.124328135,3.377123749,5.257764969,0.344828497,0.042644337,2.370164281,2.553360503,3.163498732,6.603923013,0.014355293
4.815575429,0.056583528,2.981852653,1.427606173,0.411426246,6.112074551,3.757023247,6.928844037,2.12763328,6.348197003,9.296227953,5.68846014,3.003602237,5.445594291,8.299528582,3.992768431,3.056583528,8.424670199,1.709290636,0.23878686,0,4.020591095,5.251719093,5.797012978,6.984817174,0.014355293,6.010556078,8.829786149,4.644433152,2.49057013,0.790772038,5.933572638,4.039138394,5.579542225,5.781621998,0.084064265,7.207209596,1.752748591,5.110196178,1.761285273,0.189033824,1.416839742,0.799087306,3.982765463,2.350497247,5.76420813,0.790772038,5.587364991,3.522306893,3.039138394,1.310340121,4.897240426,3.344828497,6.150153455,0.042644337,4.891905188,7.167618855,3.619413011,6.352970338,6.453352954,2.821710215,1.700439718,5.635754391,6.821710215,3.980939266,6.661778098,2.61117238,2.794935663,6.086613947,4.855491443,6.380937195,2.615887074,5.77452353,5.336283388,3.396433531,0.056583528,2.925999419,1.871843649,2.488000771,0.704871964,0.757023247,0.432959407,4.13422094,10.30457949,4.402585758,6.562395082,2.456806149
4.42693562,0.084064265,4.151371776,0.748461233,0.214124805,4.944858446,5.126807703,7.771687538,2.367371066,0.298658316,6.911212202,8.147713722,2.922197848,4.451540833,10.11621398,7.799346388,3.782408565,8.587890003,2.849999259,3.285402219,0,4.351204277,6.153602696,6.825785627,8.893999196,1.163498732,3.204766751,3.925999419,3.337711092,2.565597176,2.516015147,4.200064862,4.295723025,6.427103287,5.383013015,0.23878686,6.043300754,0.97819563,5.196921734,0.028569152,0.137503524,4.946262984,0.097610797,5.064796646,3.085764554,5.46760555,2.931683057,6.062208078,4.85847839,3.182692298,3.166715445,4.097610797,4.671293372,5.584661908,0.028569152,3.404630684,8.946789334,0.097610797,7.910013053,3.007195501,3.077242999,1.516015147,3.913607512,6.540554292,5.564683017,6.662917555,4.254745198,3.286881148,6.473299871,4.369466484,0.189033824,1.3950628,6.624539604,6.75595577,4.970853654,0.042644337,2.720278465,3.089159132,3.310340121,0.275007047,0.575312331,0.014355293,4.37920506,9.724565012,4.618825953,6.697106574,0.150559677
6.434795004,0.879705766,5.030336078,0.250961574,3.420886575,5.142004916,3.825785627,7.899961067,3.906890596,6.40888166,6.444932049,0.333423734,2.350497247,4.450881315,7.082681303,3.659924558,0.565597176,1.03562391,2.655351829,4.206330648,0.23878686,0.321928095,5.14404637,6.004726094,6.137503524,0.014355293,3.865918815,6.68116812,3.812498225,3.64731451,1.207892852,5.692092375,3.574101508,5.673556424,5.264536431,0.748461233,7.542877099,2.606442228,4.709842019,2.117695043,3.642701572,0.014355293,1.117695043,0.070389328,4.162693432,6.106641452,0,4.634012356,4.72410452,2.61117238,2.403267722,4.885574364,5.329123596,5.585263031,0,2.790772038,6.203201156,0,6.599466579,6.496334513,4.005399988,0.713695815,4.524189078,4.829342194,2.577730931,5.318316841,5.142821844,4.285402219,0.22650853,4.928370323,6.472650228,3.512226887,5.572586549,5.038699551,2.969012308,0.028569152,3.806324057,1.835924074,3.762348816,0,8.677473006,5.021479727,0.201633861,8.352573163,3.340562269,6.089371028,0.028569152
4.319762428,2.10433666,4.73714592,3.295723025,0.555816155,5.796493929,4.284662185,6.509537504,2.835924074,6.003827078,7.378338212,5.701826258,2.967168608,4.847495884,7.21916852,3.94673086,1.163498732,7.489687429,1.475084883,0.097610797,0,4.937815169,4.920769673,7.719731057,6.572738117,0.137503524,5.48058827,5.296457407,5.109778429,2.324810603,2.759155834,3.865918815,4.410069692,4.454833907,4.687620632,0.056583528,4.808385051,0.23878686,5.388189537,1.14404637,0.163498732,3.785550552,2.09085343,2.316145742,1.875780063,5.962549023,0.97819563,6.169123281,4.167518504,2.759155834,2.073820233,4.878725341,5.133810091,6.081297014,2.23572706,4.92552477,1.344828497,4.139142019,6.07489072,6.749400182,3.572889668,1.220329955,5.384740587,5.736875423,3.937344392,5.788685711,4.668459557,1.910732662,5.417852515,3.71259578,6.574858391,3.514753498,4.162693432,4.132576843,2.577730931,0.070389328,3.22650853,0.847996907,3.64038956,2.472487771,0.516015147,0.042644337,3.66106548,5.721372659,5.176322773,7.806452956,0.918386234
7.507873907,1.922197848,5.950468414,2.084064265,1.070389328,5.805808349,3.858975614,7.560562119,5.170325694,6.512858954,6.985386577,6.440620048,4.381283373,5.292781749,8.897179909,2.23878686,3.581351247,5.933808662,2.250961574,0.163498732,1.339137385,3.86393845,5.874059203,6.889351853,6.258895755,0.137503524,5.334139179,6.620879611,4.905447179,5.23457796,2.867896464,5.817367438,4.500164679,5.568032105,4.838951767,0.263034406,8.582141982,0.704871964,5.255123015,1.495695163,0.070389328,1.339137385,1.176322773,2.879705766,4.7322692,6.372778017,2.097610797,4.18030702,6.768184325,4.889473543,2.698218478,4.705977902,5.599912842,6.061344188,0.014355293,4.915520901,7.209258394,0.163498732,5.942279902,7.154818109,3.675815931,0.59454855,4.434294618,6.102868054,2.12763328,6.851124363,5.059182199,3.447579197,5.877989585,5.177917792,4.042644337,3.288358562,4.607626221,8.592270148,2.895302621,3.71918344,4.307428525,3.196921734,3.564378169,1.063502942,2.042644337,6.303780748,3.94016675,8.316100476,6.280585203,6.797272432,1.111031312
5.268658955,2.908812908,5.59275601,1.40053793,4.948600847,5.350497247,2.805292456,7.491452292,6.086189313,6.96208625,6.088311236,1.063502942,3.902073579,4.835924074,0.722466024,5.275379596,0.070389328,6.182890893,2.821710215,0.084064265,0,3.29130886,5.602290585,1.89917563,6.644433152,3.496973581,1.98550043,4.234961095,3.941106311,2.03562391,2.702657543,4.757556689,6.299024807,5.558879853,5.021479727,4.209453366,5.686780635,3.618238656,4.977279923,4.510329019,5.461070114,0.070389328,5.313971371,0.028569152,3.754887502,5.586764743,0.014355293,6.462215955,6.098453246,3.185866545,4.412104045,6.091276694,5.309976492,6.7822775,0.028569152,0.516015147,6.644577357,0.042644337,6.939931765,6.0437382,3.565597176,0.137503524,5.200849575,4.590362488,4.839455765,6.207502459,3.948600847,5.66106548,0.495695163,4.46727948,5.320123598,5.40599236,4.743622676,5.11727946,4.671293372,0.056583528,4.707082992,3.234194723,1.937344392,0.056583528,10.41974955,5.470211457,0.137503524,8.370687407,3.502075956,6.665620164,0.056583528
7.0475602,2.771885579,4.940636607,2.869871406,4,6.207697669,4.14974712,7.141085319,5.783194703,5.497931652,5.991408467,8.486352367,1.316145742,4.185073638,1.992768431,4.536674618,0.925999419,8.327866971,4.708187236,0.367371066,1.835924074,4.463360886,5.508111681,2.198494154,7.824767853,3.702657543,1.580145484,6.072963272,2.272023189,3.902073579,4.267535798,5.421223299,4.244887059,4.67468662,5.7977912,3.601696516,6.599466579,3.942983598,4.269033146,3.550900665,3.700439718,0.111031312,4.544114402,0.613531653,5.280956314,5.922911406,1.3950628,5.635464198,5.390254956,4.066950244,4.353323291,6.584962501,6.423073879,6.300123725,0.333423734,1.49057013,8.717436525,1.23878686,8.535003144,4.34269696,3.742006211,2.5360529,5.136683578,4.49057013,0.963474124,6.701826258,3.90303827,3.804260116,5.191009849,4.662775172,3.697106574,5.867402306,6.606146078,5.483170853,4.7322692,0.097610797,5.627315001,2.976363636,2.773996325,0.176322773,8.184181096,4.634593268,2.673556424,9.399940098,4.636334602,6.728464765,1.891419187
5.405652061,2.253989266,4.51412226,4.505255801,0.163498732,5.124328135,3.372952098,7.178117046,0.189033824,7.680675985,7.018700931,7.575841746,3.361768359,4.973611276,6.180903709,2.66448284,0.097610797,6.022589749,1.565597176,5.894817763,0.028569152,3.203201156,5.396776011,4.200849575,8.816631703,0.124328135,5.115615931,6.537296067,2.726831217,4.205548911,1.510961919,4.419538892,1.996388746,3.214124805,5.394033895,0.084064265,6.79246496,1.485426827,5.231509211,1.150559677,0.263034406,0.584962501,0.298658316,3.112700133,3.240314329,5.422233001,0.028569152,5.554588852,4.954661621,4.031218731,0.495695163,4.059182199,3.007195501,5.526068812,0,1.117695043,6.093813673,0.084064265,7.493214999,6.228626318,3.260025656,0.956056652,3.943921327,5.856736756,2.744161096,5.026357447,4.801158656,3.734438666,0.82374936,4.991408467,6.787641414,3.182692298,4.356848079,3.521050737,2.835924074,1.411426246,3.484138131,2.780310099,3.374343989,0.604071324,3.40053793,5.067380578,2.386810946,7.963936452,2.904965719,5.382321407,0.042644337
